,Mark,belong,url
1986,HURLL GLASGOW 4C,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow-4c/
1987,HURLL H,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-h/
1988,HURLL H,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-h-2/
1989,HURLL J,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-j/
1990,HURLL K,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k/
1991,HURLL K,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-3/
1992,HURLL K 2,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-2/
1993,HURLL K 4,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-4/
1994,HURLL K 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-5/
1995,HURLL K 6,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-6/
1996,HURLL K 6,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-6-2/
1997,HURLL K 7,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-7/
1998,HURLL K 36   45,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-36-45/
1999,HURLL K 48   57,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-48-57/
2000,HURLL K 72   81,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-k-72-81/
2001,HURLL LADLE,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-ladle/
2002,HURLL M,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-m/
2003,HURLL NWR,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-nwr/
2004,HURLL P,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-p/
2005,HURLL P1_,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-p1/
2006,HURLL PM,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-pm/
2007,HURLL R,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r/
2008,HURLL RB,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-b/
2009,HURLL RB,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-rb/
2010,HURLL R 2,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-2/
2011,HURLL R 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-5/
2012,HURLL R 12,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-12/
2013,HURLL R 60   69,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-60-69/
2014,HURLL R 72   81,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-72-81/
2015,HURLL R 78_,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-78/
2016,HURLL R 78<,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-78-2/
2017,HURLL R 1165,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-1165/
2018,HURLL R 1174,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-r-1174/
2019,HURLL SIR 1922,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-sir-1922/
2020,HURLL T,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-t/
2021,HURLL W,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-w/
2022,HURLL W,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-w-2/
2023,HURLL ,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-x/
2024,HURLL Y,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-y-2/
2025,HURLL GLASGOW S,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow-s/
2026,HURLL Z GLASGOW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-z-glasgow/
2027,HURLL 1,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-1/
2028,HURLL 1 GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-1-glasgow/
2029,HURLL 2,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-2-2/
2030,HURLL 2,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-2-3/
2031,HURLL 2 1/2,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-2-12/
2032,HURLL 3,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-3-2/
2033,HURLL 4,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-4-3/
2034,HURLL 4,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-4-4/
2035,HURLL 4 J,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-4-j/
2036,HURLL 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-5/
2037,HURLL 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-5-2/
2038,HURLL 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-5-3/
2039,HURLL 5,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-5-4/
2040,HURLL 5 GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-5-glasgow/
2041,HURLL 6,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-6-2/
2042,HURLL 6,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-6-3/
2043,HURLL 6 P,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-6p/
2044,HURLL 7,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7-2/
2045,HURLL 7,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7/
2046,HURLL 7,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7-3/
2047,HURLL 7,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7-4/
2048,HURLL 7_,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7-5/
2049,HURLL 7 M,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-7-m/
2050,HURLL 8,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-8-2/
2051,HURLL 8,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-8-3/
2052,HURLL 9,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-9-2/
2053,HURLL 10,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-10/
2054,HURLL 11,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-11-2/
2055,HURLL 11,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-11-3/
2056,HURLL 13,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-13-2/
2057,HURLL 15 GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-15-glasgow/
2058,HURLL 16 GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-16-glasgow/
2059,HURLL 26,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-26/
2060,HURLL 34,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-34/
2061,HURLL 37,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-37/
2062,HURLL 67,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-67/
2063,HURLL 72 81,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-72-81/
2064,HURLL 78>,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-78/
2065,HURLL 99   108,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-99-108/
2066,HURLL 119,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-119/
2067,HURLL 301,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-301/
2068,HURLL 1893,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-1893/
2069,HURLL 1907,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-1907/
2070,HURLL 1185,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-1185-2/
2071,HYSLOP,My own brick examples,https://www.scottishbrickhistory.co.uk/hyslop/
2072,HYSLOP,My own brick examples,https://www.scottishbrickhistory.co.uk/hyslop-2/
2073,H 1 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/h-1-glenboig/
2074,H 1 X CALDER 3,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/h1x-calder-3/
2075,H 349  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/h-349/
2076,I,My own brick examples,https://www.scottishbrickhistory.co.uk/i/
2077,IBSTOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=74102&preview=true
2078,IFB  ,My own brick examples,https://www.scottishbrickhistory.co.uk/ifb/
2079,IFO K 4  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/ifo-k-4/
2080,IGNIS,My own brick examples,https://www.scottishbrickhistory.co.uk/ignis-2/
2081,IGNIS 4,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=53639&preview=true
2082,II  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/ii/
2083,INCHCOONANS,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans/
2084,INCHCOONANS,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-2/
2085,INCHCOONANS AD 1957,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-ad-1957/
2086,INCHCOONANS 1964,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1964/
2087,INCHCOONANS 1966,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/inchcoonans-1966/
2088,INCHCOONANS 1967,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1967/
2089,INCHCOONANS 1968,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1968-drainage-tile/
2090,INCHCOONANS 1970,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/inchcoonan-1970/
2091,INCHCOONANS 1972,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1972/
2092,INCHCOONANS 1973,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/inchcoonans-1973/
2093,INCHCOONANS 1974,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1974/
2094,INCHCOONANS 1975,My own brick examples,https://www.scottishbrickhistory.co.uk/inchcoonans-1975-drainage-tile/
2095,INVERKEITHING F & S,My own brick examples,https://www.scottishbrickhistory.co.uk/inverkeithing-f-s/
2096,INVER TIEL,My own brick examples,https://www.scottishbrickhistory.co.uk/invertiel/
2097,IV  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/iv/
2098,ISHERWOOD,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/isherwood/
2099,ISHERWOOD BROS LTD SANQUHAR,My own brick examples,https://www.scottishbrickhistory.co.uk/isherwood-bros-ld-sanquhar/
2100,ISHERWOOD BROS LTD SANQUHAR,My own brick examples,https://www.scottishbrickhistory.co.uk/isherwood-bros-ld-sanquhar-2/
2101,J & M C LTD,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-c-ltd/
2102,J & M CRAIG,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig/
2103,J & M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-2/
2104,J & M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/craig-j-m-kilmarnock/
2105,J_& M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-6/
2106,J_& M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-5/
2107,J & M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-9/
2108,J & M CRAIG KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-10/
2109,J & M CRAIG KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock/
2110,J & M CRAIG KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-7/
2111,J & M CRAIG KILMARNOCK 4 3,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-4-3/
2112,J & M CRAIG KILMARNOCK LIMITED,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-limited/
2113,J & M CRAIG L(TD) DUNFERMLINE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-dunfermline-2/
2114,J & M CRAIG LTD KILMARNOCK ,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-kilmarnock/
2115,J & M CRAIG (KILMARNOCK) LTD,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-ltd/
2116,J & M CRAIG DEAN KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-dean-kilmarnock/
2117,J & M CRAIG HILLHEAD KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-hillhead-kilmarnock/
2118,J_& M CRAIG HILLHEAD KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-hillhead-kilmarnock-2/
2119,J & M CRAIG LD LILLIEHILL DUNFERMLINE,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-lilliehill-dunfermline/
2120,J & M CRAIG LIMITED,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-limited/
2121,J_& M CRAIG_LTD,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd/
2122,J & M CRAIG LTD KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-kilmarnock-2/
2123,J & M CRAIG LTD KILMARNOCK SCOTLAND,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-kilmarnock-scotland/
2124,J_& M CRAIG LTD KILMARNOCK SCOTLAND,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-kilmarnock-scotland-2/
2125,J & M CRAIG LTD KILMARNOCK SCOTLAND 3,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-ltd-kilmarnock-scotland-3/
2126,J & M CRAIG PERCETON KILMARNOCK_,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-perceton-kilmarnock-2/
2127,J & M CRAIG PERCETON KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-perceton-kilmarnock/
2128,J & M CRAIG PERCETON KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-perceton-kilmarnock-3/
2129,J & M CRAIG PERCETON KILMARNOCK C,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-perceton-kilmarnock-c/
2130,J & M CRAIG PERCETON KILMARNOCK   MAGUIRES PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-perceton-kilmarnock-maguires-patent/
2131,J & M CRAIG (SCOTLAND) KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-kilmarnock-scotland/
2132,J & M CRAIG 3,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-3/
2133,J & M CRAIG 8,My own brick examples,https://www.scottishbrickhistory.co.uk/j-m-craig-8/
2134,J & R,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r/
2135,J & R H,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-r-h/
2136,J & R H LTD H CX,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r-h-ltd-h-cx/
2137,J & R H LTD H JS MADE IN BRITAIN,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r-h-ltd-h-js-made-in-britain/
2138,J & R HOWIE KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/howie-j-r-kilmarnock/
2139,J & R HOWIE KILMARNOCK 3,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r-howie-kilmarnock-3/
2140,J & R HOWIE LTD KILMARNOCK_,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r-howie-ltd-kilmarnock/
2141,(J & R) HOWIE (HUR)FORD,My own brick examples,https://www.scottishbrickhistory.co.uk/howie-hurlford/
2142,J & R HOWIE PLANN KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=48793&preview=true
2143,J & R HOWIE SCOTLAND HURLFORD,My own brick examples,https://www.scottishbrickhistory.co.uk/j-r-howie-scotland-kilmarnock/
2144,J ADAMSON & CO ERROL,My own brick examples,https://www.scottishbrickhistory.co.uk/j-adamson-co-errol/
2145,J AGNEW,My own brick examples,https://www.scottishbrickhistory.co.uk/j-agnew/
2146,J AGNEW CARLUKE,My own brick examples,https://www.scottishbrickhistory.co.uk/j-agnew-carluke/
2147,(J) ALLAN & SON BARLINNIE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=49653&preview=true
2148,JAMES SHAW PATENT WESTMUIR,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/james-shaw-patent-westmuir/
2149,JB __ROWN_ & CO LARBERT,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-b-crown-co-larbert/
2150,JB DRL E 03/02/92 DKN,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/jb-drl-e-030292-dkn/
2151,J BAIRD PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=41937&preview=true
2152,J BINNIE GARTCOSH,My own brick examples,https://www.scottishbrickhistory.co.uk/j-binnie-gartcosh/
2153,J BINNIE GLASGOW GARTCOSH,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/j-binnie-glasgow-gartcosh/
2154,J BRODIE LD SANQUHAR NB,My own brick examples,https://www.scottishbrickhistory.co.uk/j-brodie-ld-sanquhar-nb/
